iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2
873,63.3583,840.368,0.077781,0.625,0.166667,0.138578,0.4161,0.0854995,-0.00653099,-14.9123,1e-05,0.0117889,0.105678,8167.12,1.06235,0.44222,-1,0.2,1040.79,1.07274e+07,1.08643,0.835388,1.60779,0.0437025,-0.405397
874,77.5247,838.818,0.0780974,0.375,0.0833333,0.138942,0.410261,0.0591744,-0.00637623,-14.9117,1e-05,0.0090615,0.105682,9250.61,0.950678,0.377667,-1,0.2,1042.12,1.07397e+07,1.2998,1.33303,1.60711,0.0439953,-0.407706
875,78.1512,938.333,0.0775235,0.583333,0.0416667,0.138691,0.412252,0.088334,-0.00754419,-14.9109,1e-05,0.014112,0.105685,9640.26,0.963947,0.310707,-1,0.2,1043.4,1.0752e+07,1.33959,1.15874,1.80213,0.0550339,-0.447943
876,63.3733,879.467,0.0773166,0.541667,0.0833333,0.138768,0.415486,0.0559752,-0.00602994,-14.9105,1e-05,0.0120172,0.105688,9780.86,0.840106,0.416225,-1,0.2,1044.66,1.07643e+07,1.02572,0.853908,1.68139,0.0459212,-0.438273
877,74.4631,942.071,0.0778842,0.541667,0.0416667,0.137845,0.409297,0.0668692,-0.00911048,-14.9099,1e-05,0.00839883,0.105693,8568.78,1.02172,0.41232,-1,0.2,1046.09,1.07766e+07,1.26841,1.04168,1.81299,0.0560524,-0.455974
878,64.7047,879.6,0.07792,0.541667,0.0833333,0.138261,0.410931,0.0790351,-0.00712862,-14.909,1e-05,0.0121291,0.105698,8720.12,1.04182,0.367334,-1,0.2,1047.5,1.07889e+07,1.17881,0.754526,1.67759,0.0566849,-0.432373
879,72.0235,929,0.0779078,0.5,0.0416667,0.137589,0.405273,0.0384289,-0.00406911,-14.9083,1e-05,0.0116586,0.105701,11546.5,0.768348,0.295866,-1,0.2,1048.57,1.08012e+07,1.17439,1.02674,1.7825,0.0470928,-0.42954
880,85.8375,1000,0.078135,0.5,0,0.138326,0.404435,0.0661518,-0.00689216,-14.9079,1e-05,0.0127771,0.105703,10897.1,0.693775,0.433862,-1,0.2,1049.7,1.08134e+07,1.5024,1.26249,1.91869,0.0488347,-0.440541
881,60.5492,853.417,0.0786241,0.416667,0.0833333,0.13866,0.398554,0.0426527,-0.00761483,-14.9074,1e-05,0.00919589,0.105707,9311.21,0.959806,0.359893,-1,0.2,1051.02,1.08257e+07,0.946524,0.852497,1.62644,0.0488126,-0.446816
882,67.831,1000,0.0787355,0.375,0,0.137825,0.400291,0.0655572,-0.00846396,-14.9065,1e-05,0.0113613,0.105713,8551.63,0.972647,0.464272,-1,0.2,1052.46,1.0838e+07,0.96946,0.870314,1.92083,0.0766746,-0.445729
883,69.5221,891.176,0.0775957,0.625,0.0833333,0.138071,0.40619,0.0482036,-0.00745588,-14.9057,1e-05,0.0154717,0.105716,10329.4,0.861362,0.328254,-1,0.2,1053.65,1.08503e+07,1.10772,1.03207,1.70971,0.0499375,-0.423332
884,74.2252,934.929,0.0788771,0.541667,0.0416667,0.137407,0.396762,0.0443416,-0.00576083,-14.9055,1e-05,0.0148794,0.105714,8866.7,0.987531,0.398328,-1,0.2,1055.04,1.08626e+07,1.14074,1.17521,1.78659,0.0468947,-0.438173
885,78.2886,1000,0.0783288,0.5,0,0.139139,0.401997,0.0766195,-0.00692644,-14.9057,1e-05,0.0104845,0.105716,9180.51,0.977784,0.360704,-1,0.2,1056.38,1.08749e+07,1.30515,1.15909,1.91447,0.05379,-0.518065
886,79.1983,957.545,0.0778782,0.875,0.0416667,0.140721,0.406612,0.0410765,-0.00624037,-14.9052,1e-05,0.0161055,0.105719,9332.02,1.02095,0.295804,-1,0.2,1057.69,1.08872e+07,1.45669,1.07154,1.82768,0.0426014,-0.438602
887,67.1693,836.182,0.076368,0.375,0.0833333,0.142022,0.4178,0.064684,-0.00814549,-14.9045,1e-05,0.0131209,0.105725,10322.6,0.7796,0.410802,-1,0.2,1058.89,1.08995e+07,0.992792,1.13197,1.60605,0.0680483,-0.440394
888,73.5781,895.5,0.0776849,0.666667,0.0833333,0.143105,0.403184,0.0404404,-0.006545,-14.9034,1e-05,0.00952374,0.105731,8776.38,0.998999,0.401123,-1,0.2,1060.29,1.09117e+07,1.27819,1.06248,1.70624,0.0527997,-0.420814
889,86.4196,1000,0.0778353,0.416667,0,0.142031,0.405137,0.0334014,-0.00533389,-14.9028,1e-05,0.00732935,0.105732,9362.44,0.940078,0.372401,-1,0.2,1061.6,1.0924e+07,1.47455,1.30978,1.91905,0.0630549,-0.445455
890,70.3259,1000,0.077743,0.291667,0,0.142748,0.402286,0.0279373,-0.0043013,-14.903,1e-05,0.00773958,0.105729,10407.2,0.868961,0.311756,-1,0.2,1062.78,1.09363e+07,1.14014,0.859103,1.91049,0.0451898,-0.438628
891,65.7147,968.6,0.0778447,0.583333,0.0416667,0.142422,0.400771,0.0322021,-0.00657914,-14.9034,1e-05,0.0138258,0.105729,12685.2,0.699636,0.269052,-1,0.2,1063.75,1.09486e+07,1.02814,0.79564,1.84245,0.0530631,-0.433556
892,86.7643,1000,0.0781099,0.458333,0,0.141837,0.398189,0.038759,-0.0068291,-14.9029,1e-05,0.0103197,0.105734,13137.4,0.661808,0.273536,-1,0.2,1064.69,1.09609e+07,1.54979,1.28142,1.90267,0.0464912,-0.442157
893,79.9422,931.929,0.0778352,0.541667,0.0416667,0.142161,0.398008,0.0513056,-0.00575919,-14.902,1.5e-05,0.00353971,0.105739,12865.7,0.686052,0.269047,-1,0.2,1065.65,1.09732e+07,1.20202,1.4003,1.7769,0.0480247,-0.430135
894,84.5634,1000,0.0776877,0.541667,0,0.143298,0.403728,0.0916664,-0.00660013,-14.9008,1.5e-05,0.00806965,0.10575,12701.3,0.696283,0.271178,-1,0.2,1066.62,1.09855e+07,1.50559,1.24078,1.90117,0.048748,-0.468123
895,79.3408,1000,0.0768778,0.5,0,0.144416,0.410102,0.0853433,-0.00665994,-14.8988,1.5e-05,0.0137362,0.105761,12573.4,0.689448,0.287852,-1,0.2,1067.6,1.09978e+07,1.36732,1.0823,1.90813,0.050415,-0.441123
896,62.9355,891.471,0.0767572,0.625,0.0833333,0.144686,0.409888,0.0565703,-0.00582255,-14.8971,1.5e-05,0.0122836,0.105769,12718.5,0.697515,0.268634,-1,0.2,1068.56,1.101e+07,0.890321,0.921796,1.70589,0.0523305,-0.423565
897,64.1794,1000,0.0770677,0.166667,0,0.144698,0.408888,0.117418,-0.00647616,-14.8957,1e-05,0.0223617,0.105779,13703.5,0.613055,0.283647,-1,0.2,1069.46,1.10223e+07,0.823807,0.825602,1.93253,0.072857,-0.445833
898,59.97,852.167,0.0762744,0.416667,0.0833333,0.14511,0.402163,0.0736273,-0.00760861,-14.8943,1e-05,0.0141845,0.105785,12931.7,0.656684,0.29354,-1,0.2,1070.41,1.10346e+07,0.991228,0.778929,1.62862,0.0492059,-0.449478
899,64.8911,941,0.0767775,0.625,0.0416667,0.144011,0.404745,0.102654,-0.00610282,-14.8933,1e-05,0.0181092,0.105792,12508.8,0.709098,0.273254,-1,0.2,1071.4,1.10469e+07,1.0704,0.773537,1.79495,0.0495322,-0.443867
900,70.2864,848.333,0.0758812,0.416667,0.0833333,0.144688,0.408358,0.0847585,-0.00957917,-14.8921,1e-05,0.00963984,0.105797,13068.8,0.666763,0.273493,-1,0.2,1072.34,1.10592e+07,0.995312,1.28622,1.62264,0.049676,-0.439525
901,63.0719,844.75,0.0773503,0.416667,0.0833333,0.143414,0.401885,0.0324491,-0.00447096,-14.8914,1e-05,0.0211049,0.1058,13253.8,0.660758,0.266373,-1,0.2,1074.57,1.10715e+07,1.02434,0.910751,1.61175,0.0411951,-0.434441
902,71.003,1000,0.0772593,0.25,0,0.143056,0.406194,0.0610603,-0.00605854,-14.8909,1e-05,0.00821728,0.105805,14606.5,0.592037,0.249235,-1,0.2,1075.42,1.10838e+07,1.21498,0.848848,1.88196,0.0473444,-0.442985
903,88.6664,1000,0.0765188,0.375,0,0.144346,0.409328,0.0454729,-0.00677885,-14.8901,1e-05,0.0133797,0.105808,13982.8,0.616707,0.262084,-1,0.2,1076.3,1.10961e+07,1.8147,1.13073,1.89069,0.042532,-0.445326
904,66.3193,929.538,0.0770443,0.5,0.0416667,0.144997,0.405847,0.031114,-0.00461217,-14.8897,1e-05,0.00652661,0.10581,13933.6,0.628755,0.253139,-1,0.2,1077.18,1.11084e+07,1.23432,0.723391,1.77208,0.0442821,-0.458108
905,73.8772,1000,0.0767583,0.541667,0,0.145424,0.407862,0.0435218,-0.00396931,-14.8893,1e-05,0.0157949,0.105812,12922.6,0.690784,0.260109,-1,0.2,1078.13,1.11206e+07,1.30132,0.93039,1.89147,0.0497969,-0.479118
906,86.7039,1000,0.0767129,0.708333,0,0.147071,0.406892,0.0544671,-0.00665801,-14.8889,1e-05,0.006674,0.105816,13058.9,0.687098,0.25387,-1,0.2,1079.07,1.11329e+07,1.50513,1.33135,1.89356,0.0444541,-0.439291
907,76.0422,1000,0.0764434,0.416667,0,0.148225,0.409654,0.0276547,-0.00735376,-14.8883,1e-05,0.01059,0.105818,13206.7,0.668711,0.261728,-1,0.2,1080.01,1.11452e+07,1.38533,0.89228,1.89934,0.068434,-0.443274
908,79.3563,1000,0.076291,0.458333,0,0.147381,0.417126,0.0712781,-0.0069603,-14.888,1e-05,0.0156828,0.105821,13491.9,0.641129,0.269641,-1,0.2,1080.92,1.11575e+07,0.989268,1.47937,1.89105,0.0522826,-0.444157
909,79.3158,915.5,0.0755475,0.375,0.0416667,0.147503,0.424343,0.0426191,-0.00847825,-14.8873,1e-05,0.0142104,0.105826,12347.2,0.717707,0.277496,-1,0.2,1081.91,1.11698e+07,1.38462,1.28009,1.73369,0.0415307,-0.474135
910,83.586,1000,0.0758839,0.333333,0,0.147225,0.418721,0.0692064,-0.00512317,-14.8865,1e-05,0.0131424,0.105831,12913.7,0.677559,0.27399,-1,0.2,1082.87,1.11821e+07,1.36923,1.31044,1.8956,0.0519847,-0.447953
911,68.6755,929.154,0.0758779,0.5,0.0416667,0.14726,0.419196,0.0410125,-0.00783238,-14.8857,1e-05,0.0123469,0.105834,12708.2,0.69529,0.271641,-1,0.2,1083.84,1.11944e+07,1.20133,0.85508,1.76251,0.0549546,-0.440095
912,69.2714,950.579,0.0757441,0.75,0.0416667,0.146732,0.414593,0.0454391,-0.00634541,-14.8852,1e-05,0.0176252,0.105837,12638.5,0.710726,0.261544,-1,0.2,1084.81,1.12067e+07,1.12771,0.90895,1.80797,0.0522823,-0.433344
913,76.8693,940.357,0.0765748,0.541667,0.0416667,0.1456,0.412934,0.0285434,-0.00428661,-14.8847,1e-05,0.0114185,0.10584,12691.4,0.701226,0.26699,-1,0.2,1085.78,1.12189e+07,1.24075,1.23793,1.78299,0.049727,-0.467928
914,75.2186,1000,0.076536,0.833333,0,0.146372,0.410924,0.0318141,-0.00448935,-14.8844,1e-05,0.0133974,0.10584,12480,0.716274,0.268345,-1,0.2,1086.76,1.12312e+07,1.19196,1.04973,1.89864,0.063162,-0.442557
915,80.5041,1000,0.0762378,0.625,0,0.146003,0.415732,0.0390942,-0.00595363,-14.8845,1e-05,0.0085255,0.10584,12769.3,0.694611,0.267695,-1,0.2,1087.73,1.12435e+07,1.32193,1.21488,1.88943,0.0448499,-0.445879
916,73.7922,905,0.075325,0.375,0.0416667,0.146231,0.421581,0.0949937,-0.00609411,-14.8843,1e-05,0.0118476,0.105843,12932.3,0.672404,0.277773,-1,0.2,1088.68,1.12558e+07,1.26412,1.09636,1.7128,0.0436082,-0.427282
917,62.6771,842.722,0.0753472,0.625,0.125,0.146075,0.423203,0.0726861,-0.00798202,-14.8835,1e-05,0.0136792,0.105848,12693.8,0.695344,0.272685,-1,0.2,1089.65,1.12681e+07,0.973982,0.924987,1.60164,0.0481109,-0.414865
918,77.1934,936,0.0758728,0.625,0.0833333,0.145485,0.426638,0.0345304,-0.00540257,-14.8828,1e-05,0.0106173,0.105851,12635.7,0.708345,0.264134,-1,0.2,1090.62,1.12804e+07,1.25965,1.23097,1.77147,0.0483262,-0.450755
919,81.9448,1000,0.075842,0.5,0,0.147208,0.42398,0.0370796,-0.0064892,-14.8825,1e-05,0.00639451,0.105852,13011.7,0.674702,0.269677,-1,0.2,1091.57,1.12927e+07,1.27805,1.32002,1.89147,0.0491051,-0.441417
920,85.8266,1000,0.0752361,0.666667,0,0.148852,0.43136,0.0811129,-0.00721622,-14.8821,1e-05,0.0102959,0.105857,12776.1,0.698932,0.262865,-1,0.2,1092.53,1.1305e+07,1.61836,1.19109,1.8834,0.0435706,-0.445101
921,69.6829,924.917,0.0742475,0.458333,0.0416667,0.151681,0.433259,0.0433409,-0.00714255,-14.8812,1e-05,0.0146368,0.10586,13017.5,0.675063,0.268894,-1,0.2,1093.48,1.13172e+07,1.20982,0.916862,1.75497,0.0461608,-0.443669
922,66.0642,907.5,0.0748315,0.375,0.0416667,0.150858,0.424487,0.0582753,-0.00425135,-14.8807,1e-05,0.00906132,0.105865,13347.6,0.650128,0.270489,-1,0.2,1094.4,1.13295e+07,0.892291,1.11666,1.71228,0.0484926,-0.466513
923,75.0401,923.5,0.0748008,0.458333,0.0416667,0.149749,0.424627,0.053136,-0.0076036,-14.8799,1e-05,0.00888772,0.105869,13095.4,0.661286,0.277057,-1,0.2,1095.34,1.13418e+07,1.15524,1.23232,1.74266,0.045352,-0.423567
924,60.0949,905.8,0.0753278,0.375,0.0416667,0.148526,0.420907,0.0293069,-0.00543845,-14.8794,1e-05,0.00892452,0.105871,12823.2,0.684253,0.274008,-1,0.2,1096.3,1.13541e+07,1.00828,0.67605,1.7162,0.0447365,-0.440525
925,79.1141,1000,0.0749827,0.75,0,0.148731,0.427145,0.0331234,-0.00661702,-14.8789,1e-05,0.0113302,0.105875,12500.5,0.700647,0.282355,-1,0.2,1097.28,1.13664e+07,1.16283,1.29215,1.88932,0.0611413,-0.449746
926,64.4466,934.286,0.0754547,0.541667,0.0416667,0.148599,0.42299,0.0314499,-0.00415629,-14.8784,1.5e-05,0.00299132,0.105876,8034.39,1.03755,0.491878,-1,0.2,1098.81,1.13787e+07,1.01704,0.836311,1.76045,0.0510327,-0.442498
927,72.3458,1000,0.0756574,0.5,0,0.147976,0.418704,0.030302,-0.0065321,-14.8783,1.5e-05,0.018287,0.105876,9480.39,0.918533,0.377617,-1,0.2,1100.11,1.1391e+07,1.08722,1.04577,1.88153,0.0480473,-0.445267
928,84.1987,1000,0.0758254,0.75,0,0.147177,0.418955,0.0515217,-0.00659165,-14.8784,1e-05,0.0227131,0.105876,9994.97,0.919506,0.309912,-1,0.2,1101.34,1.14033e+07,1.40381,1.32668,1.88129,0.0448821,-0.44672
929,65.7114,1000,0.0743807,0.708333,0,0.148076,0.431737,0.065666,-0.00803715,-14.8783,1e-05,0.0139025,0.105877,11226.9,0.805721,0.288796,-1,0.2,1102.44,1.14156e+07,0.987794,0.795508,1.89336,0.0507089,-0.441796
930,63.5721,834.091,0.0758379,0.375,0.0833333,0.148336,0.416418,0.0385855,-0.00438382,-14.8779,1e-05,0.0113551,0.10588,11952.4,0.74269,0.285384,-1,0.2,1103.47,1.14278e+07,1.18415,0.840703,1.56866,0.038576,-0.453483
931,74.1857,1000,0.0759758,0.375,0,0.147132,0.41233,0.0324966,-0.00620105,-14.8773,1e-05,0.0145032,0.105884,13565.2,0.632516,0.273332,-1,0.2,1104.37,1.14401e+07,1.28301,0.943374,1.87814,0.0499201,-0.44516
932,71.0256,855.692,0.0752498,0.458333,0.0833333,0.147797,0.41497,0.0380467,-0.00707375,-14.8767,1e-05,0.00583079,0.105888,12561.2,0.718116,0.260138,-1,0.2,1105.35,1.14524e+07,1.06958,1.26193,1.60866,0.0408266,-0.4297
933,77.5141,1000,0.0756354,0.541667,0,0.146937,0.415911,0.0606762,-0.00508562,-14.8759,1e-05,0.0143081,0.105893,13072.6,0.673757,0.266224,-1,0.2,1106.29,1.14647e+07,1.17559,1.20928,1.89007,0.0480483,-0.44729
934,92.3137,1000,0.0755191,0.333333,0,0.147194,0.418227,0.0379365,-0.00661717,-14.8751,1e-05,0.014388,0.105898,13599,0.62474,0.278853,-1,0.2,1107.2,1.1477e+07,1.5997,1.54102,1.87801,0.0432893,-0.44634
935,66.8668,947.824,0.0754548,0.666667,0.0416667,0.148527,0.420183,0.0510082,-0.00727823,-14.8742,1e-05,0.0169443,0.105902,12405.8,0.735715,0.254789,-1,0.2,1108.19,1.14893e+07,1.12705,0.86512,1.78113,0.0483296,-0.478297
936,69.3219,977.429,0.0754738,0.541667,0.0416667,0.14704,0.417662,0.0402725,-0.00467329,-14.8737,1.5e-05,0.00277819,0.105904,12990.7,0.678309,0.267601,-1,0.2,1109.14,1.15016e+07,1.18281,0.859181,1.82927,0.047659,-0.452817
937,78.6698,1000,0.0757118,0.416667,0,0.146696,0.415901,0.0259906,-0.00636081,-14.8734,1.5e-05,0.0117231,0.105906,13238.7,0.653108,0.27508,-1,0.2,1110.07,1.15139e+07,1.21713,1.23778,1.87845,0.0456575,-0.44553
938,65.0031,1000,0.0758929,0.5,0,0.14559,0.416283,0.0341369,-0.00394929,-14.873,1.5e-05,0.0113858,0.10591,13310.8,0.651842,0.271315,-1,0.2,1110.99,1.15261e+07,0.829956,0.942453,1.87491,0.0492716,-0.446439
939,73.232,1000,0.0762235,0.333333,0,0.143528,0.409783,0.035471,-0.00330921,-14.872,1.5e-05,0.00921507,0.105916,11645.5,0.681014,0.37416,-1,0.2,1112.05,1.15384e+07,1.15242,1.00143,1.89439,0.0564456,-0.443087
940,67.2141,890.417,0.0756631,0.416667,0.0833333,0.144257,0.413099,0.0317447,-0.00485116,-14.8712,1.5e-05,0.0163789,0.105919,8598.27,0.958774,0.470351,-1,0.2,1113.48,1.15507e+07,1.06017,1.02473,1.66313,0.040942,-0.428266
941,70.4184,1000,0.0764232,0.625,0,0.143062,0.410752,0.0571811,-0.00543664,-14.8708,1.5e-05,0.0159386,0.105923,9045.19,1.00266,0.355849,-1,0.2,1114.84,1.1563e+07,1.25339,0.787773,1.87897,0.0458337,-0.445038
942,73.7337,947.462,0.0756454,0.5,0.0416667,0.143235,0.415268,0.066996,-0.00478328,-14.8699,1.5e-05,0.00679884,0.10593,10421.4,0.878416,0.300692,-1,0.2,1116.02,1.15753e+07,1.21398,1.07845,1.78138,0.045561,-0.432678
943,57.9629,832.091,0.0757489,0.375,0.0833333,0.143547,0.419357,0.0378724,-0.00807664,-14.8686,1.5e-05,0.01539,0.105936,11989.3,0.749924,0.274989,-1,0.2,1117.04,1.15876e+07,1.05958,0.680585,1.55969,0.0424903,-0.444207
944,49.6735,799.286,0.0761455,0.208333,0.0833333,0.142454,0.409449,0.0466228,-0.0052681,-14.8676,1.5e-05,0.0142735,0.105942,13993.7,0.612679,0.265432,-1,0.2,1117.92,1.15999e+07,0.76409,0.579649,1.49638,0.039436,-0.395882
945,70.5885,945.769,0.076758,0.5,0.0416667,0.142415,0.402763,0.0265678,-0.00392677,-14.8667,1e-05,0.0226434,0.105946,13698.3,0.624271,0.272772,-1,0.2,1118.82,1.16122e+07,1.22714,0.918667,1.76699,0.0427624,-0.426141
946,77.7375,1000,0.0765212,0.5,0,0.141587,0.401088,0.065898,-0.00604553,-14.8663,1e-05,0.0112803,0.105948,13328.5,0.64289,0.279044,-1,0.2,1119.75,1.16244e+07,1.11487,1.30109,1.87347,0.0455816,-0.448134
947,51.58,811.5,0.075951,0.458333,0.125,0.140863,0.411789,0.0450985,-0.00728894,-14.866,1e-05,0.0178633,0.10595,13275.5,0.665079,0.260538,-1,0.2,1120.67,1.16367e+07,0.823964,0.615047,1.52427,0.042185,-0.426471
948,75.9344,1000,0.077106,0.625,0,0.140184,0.399429,0.0889445,-0.00485748,-14.8655,1e-05,0.0106218,0.105955,13236.8,0.666541,0.261782,-1,0.2,1121.6,1.1649e+07,1.34059,0.983831,1.87168,0.0469319,-0.44632
949,82.4743,1000,0.0765054,0.458333,0,0.140957,0.405687,0.03785,-0.00590394,-14.8648,1e-05,0.00860346,0.105957,13340.8,0.658693,0.262389,-1,0.2,1122.52,1.16613e+07,1.41207,1.25285,1.86596,0.0431108,-0.450278
950,67.3354,897.222,0.0771368,0.333333,0.0416667,0.140787,0.395201,0.0463281,-0.00515846,-14.8645,1e-05,0.0144785,0.105959,10722.8,0.73904,0.406934,-1,0.2,1123.67,1.16736e+07,1.17743,0.900557,1.67346,0.0447156,-0.429395
951,66.686,945.818,0.0762507,0.375,0.0833333,0.141596,0.400066,0.0472385,-0.00677089,-14.8638,1e-05,0.0112287,0.105964,8816.05,1.02293,0.370896,-1,0.2,1125.07,1.16859e+07,1.25847,0.722152,1.76247,0.0455489,-0.45434
952,70.1003,922.083,0.0760948,0.458333,0.0416667,0.141598,0.396959,0.0797609,-0.00635346,-14.8632,1e-05,0.0158973,0.105966,8208.96,0.986478,0.510424,-1,0.2,1126.57,1.16982e+07,1.32917,0.853142,1.71798,0.0441219,-0.439404
953,81.0235,936.733,0.0754599,0.583333,0.0416667,0.142658,0.40367,0.104562,-0.0098324,-14.8628,1.5e-05,0.00391459,0.105969,9479.14,0.974997,0.321324,-1,0.2,1127.86,1.17105e+07,1.2735,1.42702,1.74642,0.0437664,-0.439533
954,64.3685,832.773,0.0742554,0.75,0.166667,0.142825,0.41582,0.153798,-0.00703615,-14.8619,1.5e-05,0.0137536,0.105977,11991.6,0.744083,0.280633,-1,0.2,1128.89,1.17228e+07,1.12218,0.960053,1.55398,0.0419324,-0.459725
955,57.9862,849.438,0.0765142,0.541667,0.125,0.141694,0.398042,0.0696913,-0.00563181,-14.8606,1.5e-05,0.0152798,0.105984,9770.12,0.821052,0.436661,-1,0.2,1130.15,1.1735e+07,0.872792,0.830874,1.58801,0.0478864,-0.440249
956,75.4006,964.9,0.0758855,0.75,0.0833333,0.141602,0.402858,0.178987,-0.00548056,-14.8592,1.5e-05,0.012878,0.105994,8711.57,1.06102,0.349519,-1,0.2,1131.56,1.17473e+07,1.27738,1.10441,1.79197,0.0432259,-0.446947
957,61.0257,751.333,0.0744374,0.458333,0.166667,0.142409,0.420809,0.0793254,-0.00690299,-14.8574,1e-05,0.0296133,0.106004,9112.3,1.00624,0.342267,-1,0.2,1132.91,1.17596e+07,1.08452,0.970416,1.39386,0.0373023,-0.434816
958,69.8829,938.8,0.0763604,0.583333,0.0416667,0.141873,0.407061,0.0469107,-0.00586878,-14.8562,1.5e-05,0.00491987,0.106009,10379.5,0.827747,0.356121,-1,0.2,1134.1,1.17719e+07,1.22572,0.917331,1.74747,0.0437428,-0.440118
959,64.9822,932.357,0.0758031,0.541667,0.0416667,0.141439,0.408601,0.0593023,-0.00604683,-14.8552,1.5e-05,0.0109078,0.106016,8938.07,1.01635,0.358449,-1,0.2,1135.47,1.17842e+07,0.907854,0.99221,1.73813,0.0458318,-0.434916
960,62.8973,948.333,0.0758903,0.708333,0.0416667,0.140424,0.414692,0.0734541,-0.0070571,-14.8537,1.5e-05,0.0104305,0.106026,9149.04,0.997008,0.346084,-1,0.2,1136.82,1.17965e+07,0.986752,0.784116,1.76719,0.0467801,-0.439966
961,68.7866,895.333,0.0755668,0.333333,0.0416667,0.140188,0.413378,0.104945,-0.00650998,-14.8522,1.5e-05,0.0104993,0.106034,9022.35,0.885271,0.47668,-1,0.2,1138.18,1.18088e+07,1.00469,1.16039,1.65844,0.0440402,-0.428228
962,78.4864,979.211,0.0753324,0.75,0.0416667,0.140802,0.417734,0.0676123,-0.00752122,-14.851,1.5e-05,0.0108478,0.10604,8366.61,0.922989,0.545707,-1,0.2,1139.65,1.18211e+07,1.22922,1.28669,1.81254,0.0454489,-0.449585
963,60.0329,911.9,0.0758709,0.375,0.0416667,0.138698,0.415028,0.0706656,-0.00710363,-14.8499,1.5e-05,0.00717889,0.106048,8076.12,1.03706,0.484461,-1,0.2,1141.17,1.18333e+07,0.967653,0.756092,1.70012,0.0498396,-0.472053
964,80.7625,1000,0.0762901,0.416667,0,0.137915,0.409266,0.037285,-0.0029324,-14.8485,1.5e-05,0.0109543,0.106055,9061.6,0.983098,0.372954,-1,0.2,1142.53,1.18456e+07,1.36106,1.22006,1.862,0.0460093,-0.45101
965,82.6036,1000,0.0761334,0.375,0,0.138889,0.40856,0.0451741,-0.00395141,-14.8474,1.5e-05,0.011633,0.106061,10326.4,0.835914,0.354045,-1,0.2,1143.72,1.18579e+07,1.54172,1.13815,1.85554,0.0448025,-0.450039
966,62.3671,880.067,0.0759626,0.541667,0.0833333,0.137455,0.409439,0.0817571,-0.00651642,-14.8465,1.5e-05,0.00739325,0.106067,8803.94,1.02765,0.368085,-1,0.2,1145.12,1.18702e+07,0.9386,0.944649,1.6339,0.047702,-0.446495
967,69.9332,900.947,0.0757766,0.708333,0.0833333,0.138135,0.414768,0.0323751,-0.00597846,-14.8455,1.5e-05,0.00988725,0.106072,9254.31,0.970085,0.357728,-1,0.2,1146.45,1.18825e+07,1.09967,1.12195,1.66495,0.0422626,-0.432176
968,76.7828,1000,0.0760626,0.458333,0,0.137363,0.41334,0.0582139,-0.00629307,-14.8446,1.5e-05,0.0133046,0.106078,9969.41,0.922703,0.309868,-1,0.2,1147.68,1.18948e+07,1.24925,1.14039,1.85289,0.0463718,-0.449755
969,73.4638,860.667,0.0756854,0.625,0.125,0.138887,0.416,0.0553729,-0.00665296,-14.8436,1.5e-05,0.011801,0.106083,10839.4,0.752475,0.381164,-1,0.2,1148.82,1.19071e+07,1.2627,1.20214,1.59148,0.0400598,-0.423182
970,72.4229,967.769,0.0756997,0.5,0.0416667,0.138422,0.415798,0.105166,-0.00561799,-14.8427,1.5e-05,0.00974736,0.10609,7767.24,1.15777,0.424256,-1,0.2,1150.4,1.19194e+07,1.19235,1.05001,1.78895,0.0462999,-0.456464
971,74.7174,1000,0.0745562,0.75,0,0.138686,0.42488,0.111118,-0.007703,-14.8413,1.5e-05,0.0149846,0.1061,9487.17,0.938925,0.356298,-1,0.2,1151.7,1.19316e+07,1.12745,1.15609,1.8532,0.0464493,-0.447323
972,65.072,857.636,0.0759531,0.375,0.0833333,0.137601,0.414816,0.0623798,-0.00553759,-14.8396,1.5e-05,0.0147391,0.106109,10705.4,0.797868,0.34996,-1,0.2,1152.85,1.19439e+07,1.08646,1.00068,1.58393,0.039923,-0.457391
973,64.6956,866.6,0.0756977,0.333333,0.0833333,0.136346,0.423972,0.109177,-0.00652541,-14.8381,1.5e-05,0.0138619,0.106119,10149,0.792101,0.418663,-1,0.2,1154.06,1.19562e+07,0.854004,1.16009,1.60334,0.0404636,-0.423122
974,78.0445,933.308,0.0756098,0.5,0.0416667,0.136308,0.41919,0.0657013,-0.00735393,-14.8364,1.5e-05,0.0100561,0.106127,7131.09,1.02216,0.700999,-1,0.2,1155.78,1.19685e+07,1.42238,1.17903,1.71971,0.045234,-0.464135
975,69.3886,887.938,0.0755922,0.583333,0.0833333,0.137083,0.417544,0.0934331,-0.00617672,-14.8351,1.5e-05,0.0166839,0.106135,8331.68,1.0857,0.389151,-1,0.2,1157.26,1.19808e+07,1.17411,1.04997,1.63868,0.0409043,-0.43424
