iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum,Episode_Reward/base_height,Episode_Reward/three_stance,Episode_Reward/all_stance,Episode_Reward/footfall_sequence
653,50.0329,815.25,0.0635203,0.125,0.0416667,0.142289,1.19079,0.221611,-0.00970197,4.31572,5.92593e-05,0.0126765,0.346746,13080.7,0.586416,0.352986,-0.2,0.05,47.8698,8.02406e+06,0.453753,0.0290582,0.66528,0.0108728,-0.523562,0.81525,0.1715,nan,nan,nan,nan,-0.0293882,-0.112642,-0.0222205,nan,-0.32903,-0.00075,-0.0423638,-0.595133,nan,0.00964474,0.1015,-0.0095,1.90938
654,33.2797,668.667,0.0669333,0.0416667,0.0833333,0.138965,1.18527,0.229719,-0.00946453,4.31567,5.92593e-05,0.00754372,0.34673,12887.8,0.583226,0.370237,-0.2,0.05,48.8246,8.03635e+06,0.161755,0.0158258,0.542419,0.00815635,-0.425141,0.668667,0.137667,nan,nan,nan,nan,-0.0245396,-0.0979259,-0.0181356,nan,-0.269753,-0.000666667,-0.0304422,-0.498292,nan,0.0130601,0.074,-0.00933333,1.41667
655,64.1454,1000,0.0677909,0.125,0,0.145491,1.19142,0.256082,-0.00869132,4.31491,5.92593e-05,0.0154255,0.346716,14635.6,0.556069,0.283525,-0.2,0.05,49.6655,8.04864e+06,0.45108,0.0399569,0.839552,0.0150167,-0.638416,1,0.2184,nan,nan,nan,nan,-0.0365124,-0.145197,-0.0277433,nan,-0.405859,0,-0.0447491,-0.706434,nan,0.01434,0.118,-0.0133333,2.52917
656,46.2884,670.667,0.0649717,0.125,0.125,0.142111,1.17681,0.252155,-0.00938929,4.31543,5.92593e-05,0.0102788,0.34677,16653.9,0.492633,0.245214,-0.2,0.05,50.4048,8.06093e+06,0.253558,0.0246593,0.548112,0.0102142,-0.425917,0.670667,0.1488,nan,nan,nan,nan,-0.0285263,-0.111852,-0.0213973,nan,-0.270563,-0.000333333,-0.0317359,-0.478398,nan,0.0132129,0.0906667,-0.0163333,1.93958
657,32.8863,521.25,0.0664372,0.0416667,0.125,0.145088,1.20876,0.295272,-0.0089739,4.31647,5.92593e-05,0.00819736,0.346752,16876.1,0.482744,0.245386,-0.2,0.05,51.1342,8.07322e+06,0.215569,0.0240639,0.424687,0.00828865,-0.332784,0.52125,0.12035,nan,nan,nan,nan,-0.0218836,-0.0876927,-0.0162118,nan,-0.212115,-0.00025,-0.0236136,-0.376619,nan,0.0132752,0.072,-0.009,1.325
658,44.043,687.5,0.0672589,0.0833333,0.0833333,0.143316,1.21732,0.243612,-0.00908877,4.31519,5.92593e-05,0.00735449,0.346696,15217.8,0.497155,0.310321,-0.2,0.05,51.9429,8.0855e+06,0.275837,0.0231789,0.562307,0.0100097,-0.435597,0.6875,0.147725,nan,nan,nan,nan,-0.0249228,-0.103505,-0.0182638,nan,-0.278226,0,-0.0328849,-0.505741,nan,0.0121065,0.0785,-0.0115,1.81563
659,26.3511,404.5,0.065156,0,0.0833333,0.142302,1.19498,0.255116,-0.00922036,4.31284,5.92593e-05,0.0101078,0.346629,15013.3,0.536698,0.281775,-0.2,0.05,52.7628,8.09779e+06,0.183644,0.0172872,0.329037,0.00596671,-0.252386,0.4045,0.0921,nan,nan,nan,nan,-0.0175392,-0.0549873,-0.0116048,nan,-0.162099,-0.0005,-0.0205284,-0.279178,nan,0.00734288,0.067,-0.003,1.0125
660,48.185,688.375,0.0658574,0.125,0.208333,0.141732,1.19131,0.312032,-0.00908217,4.31161,5.92593e-05,0.0059543,0.346643,16685.5,0.471739,0.264709,-0.2,0.05,53.5005,8.11008e+06,0.289003,0.0234201,0.563952,0.0107394,-0.437431,0.688375,0.16055,nan,nan,nan,nan,-0.0290683,-0.113005,-0.0208476,nan,-0.278853,-0.000375,-0.0320417,-0.495981,nan,0.0127518,0.10125,-0.00975,1.97656
661,59.016,1000,0.0688381,0.0833333,0,0.144652,1.19955,0.232925,-0.00852964,4.31198,5.92593e-05,0.00869879,0.346609,16306.3,0.454768,0.298805,-0.2,0.05,54.2556,8.12237e+06,0.328564,0.0416897,0.819956,0.0148268,-0.634496,1,0.22265,nan,nan,nan,nan,-0.0394512,-0.174844,-0.0313539,nan,-0.404571,0,-0.0528735,-0.707377,nan,0.0143314,0.149,-0.014,2.41875
662,74.1236,1000,0.0672188,0.0833333,0,0.140676,1.16884,0.258368,-0.00878414,4.30973,5.92593e-05,0.00950528,0.346535,17146.9,0.462406,0.254224,-0.2,0.05,54.9736,8.13466e+06,0.421236,0.0399018,0.832623,0.0173351,-0.625402,1,0.2213,nan,nan,nan,nan,-0.0389741,-0.164099,-0.0331277,nan,-0.403521,0,-0.0433603,-0.713393,nan,0.0146631,0.149,-0.018,3.05
663,36.6139,662.667,0.0663013,0.0416667,0.0833333,0.143087,1.22255,0.25467,-0.00940683,4.3077,5.92593e-05,0.00936299,0.346495,16690.6,0.476062,0.260162,-0.2,0.05,55.7111,8.14694e+06,0.272114,0.0242408,0.537157,0.00885306,-0.427727,0.662667,0.141333,nan,nan,nan,nan,-0.0255575,-0.0959764,-0.0185788,nan,-0.269406,-0.000333333,-0.0289142,-0.524706,nan,0.0153657,0.0826667,-0.01,1.4875
664,44.9559,723.333,0.0628205,0.0833333,0.0416667,0.143743,1.20364,0.230836,-0.00950075,4.30654,5.92593e-05,0.0106477,0.346474,16531.1,0.49582,0.247506,-0.2,0.05,56.4558,8.15923e+06,0.216641,0.0328363,0.598381,0.0113019,-0.470151,0.723333,0.1679,nan,nan,nan,nan,-0.0287245,-0.118494,-0.0233382,nan,-0.295275,-0.000333333,-0.0369645,-0.507614,nan,0.0112945,0.0926667,-0.0173333,1.89167
665,56.9985,775,0.067627,0.125,0.0416667,0.138899,1.20173,0.248797,-0.00818882,4.30685,5.92593e-05,0.00776004,0.346527,17417.3,0.462034,0.24347,-0.2,0.05,57.1625,8.17152e+06,0.425233,0.0328834,0.646616,0.0110749,-0.488734,0.775,0.164625,nan,nan,nan,nan,-0.0279292,-0.120558,-0.0219174,nan,-0.315234,0,-0.0354951,-0.544377,nan,0.0112402,0.101,-0.0135,2.25
666,68.7917,1000,0.0659228,0.0416667,0,0.138024,1.18697,0.229755,-0.00899431,4.30911,5.92593e-05,0.00595898,0.346579,17681.2,0.456065,0.238909,-0.2,0.05,57.8588,8.18381e+06,0.329949,0.0269276,0.852643,0.0141366,-0.641001,1,0.2185,nan,nan,nan,nan,-0.038765,-0.166686,-0.0318558,nan,-0.405046,0,-0.0455892,-0.686419,nan,0.0132892,0.146,-0.034,2.8875
667,66.1285,1000,0.0653843,0.208333,0,0.140314,1.1738,0.223189,-0.0091282,4.31016,5.92593e-05,0.0113608,0.346593,17653.2,0.453356,0.242723,-0.2,0.05,58.5561,8.1961e+06,0.480916,0.0377749,0.829356,0.0144791,-0.639343,1,0.22682,nan,nan,nan,nan,-0.0373507,-0.155859,-0.0288324,nan,-0.403118,-0.0004,-0.0450009,-0.693252,nan,0.0155364,0.1336,-0.0164,2.5875
668,42.4844,553.333,0.067055,0.0416667,0.0833333,0.141998,1.21111,0.275134,-0.00784571,4.30973,5.92593e-05,0.00929785,0.34655,17172.2,0.462569,0.253005,-0.2,0.05,59.273,8.20838e+06,0.239147,0.0232557,0.458622,0.00895064,-0.358847,0.553333,0.127567,nan,nan,nan,nan,-0.0224694,-0.0993427,-0.0165216,nan,-0.224435,-0.001,-0.0246874,-0.372827,nan,0.0103075,0.072,-0.0113333,1.7625
669,59.127,880.667,0.0681201,0.0833333,0.0416667,0.13887,1.19644,0.26372,-0.008427,4.3086,8.88889e-05,0.00443149,0.346545,16850,0.474723,0.254534,-0.2,0.05,60.0036,8.22067e+06,0.361271,0.0383079,0.727908,0.0136935,-0.567281,0.880667,0.2045,nan,nan,nan,nan,-0.0354346,-0.147047,-0.0272314,nan,-0.357656,0,-0.0392236,-0.629417,nan,0.0161263,0.118,-0.0133333,2.4125
670,54.9532,904.857,0.0659751,0.208333,0.0833333,0.140758,1.20377,0.274718,-0.0103106,4.30779,8.88889e-05,0.012727,0.3465,17311.1,0.469488,0.240344,-0.2,0.05,60.7145,8.23296e+06,0.457378,0.0321765,0.758829,0.0113393,-0.579506,0.904857,0.177371,nan,nan,nan,nan,-0.0304671,-0.126129,-0.0239967,nan,-0.366115,-0.000142857,-0.0423957,-0.642803,nan,0.0134777,0.116286,-0.0142857,2.10179
671,39.4908,682,0.0642253,0.0833333,0.166667,0.141984,1.20527,0.279088,-0.0107729,4.30714,8.88889e-05,0.0130749,0.346527,17287.9,0.454232,0.256553,-0.2,0.05,61.4266,8.24525e+06,0.332555,0.0292663,0.56259,0.00889596,-0.434785,0.682,0.1265,nan,nan,nan,nan,-0.0234185,-0.0998588,-0.0170645,nan,-0.276943,0,-0.0335214,-0.486759,nan,0.0185815,0.0816667,-0.00766667,1.5125
672,34.4951,440,0.0685394,0,0.0833333,0.145324,1.20561,0.254193,-0.0100653,4.30657,8.88889e-05,0.015968,0.346413,17062,0.463445,0.256752,-0.2,0.05,62.148,8.25754e+06,0.375254,0.0186672,0.365749,0.00734694,-0.283487,0.44,0.1034,nan,nan,nan,nan,-0.0188631,-0.076064,-0.0131134,nan,-0.179688,0,-0.0177811,-0.309882,nan,0.011467,0.07,-0.012,1.24375
673,46.5875,721.2,0.0642829,0.0833333,0.125,0.145599,1.17072,0.265964,-0.00866675,4.30196,8.88889e-05,0.00823237,0.346341,17750.7,0.45295,0.239305,-0.2,0.05,62.8418,8.26982e+06,0.256774,0.0223789,0.597975,0.0105729,-0.462356,0.7212,0.1613,nan,nan,nan,nan,-0.0285968,-0.113745,-0.0227293,nan,-0.292458,-0.0002,-0.0351273,-0.527085,nan,0.0114727,0.104,-0.014,1.94
674,52.6762,807.4,0.0651684,0.166667,0.0416667,0.144155,1.20158,0.273767,-0.0109858,4.30133,8.88889e-05,0.00639372,0.346355,17801.7,0.452677,0.237593,-0.2,0.05,63.5335,8.28211e+06,0.41132,0.032865,0.669239,0.0110891,-0.524284,0.8074,0.16628,nan,nan,nan,nan,-0.0298351,-0.116916,-0.0229014,nan,-0.328648,0,-0.0395152,-0.566519,nan,0.012834,0.09,-0.0136,2.075
675,17.7832,323,0.0651301,0,0.0833333,0.141764,1.17683,0.240763,-0.0115124,4.30004,8.88889e-05,0.0132936,0.346238,16806,0.467254,0.263914,-0.2,0.05,64.2659,8.2944e+06,0.120718,0.00932429,0.256545,0.00452278,-0.207141,0.323,0.07245,nan,nan,nan,nan,-0.0159003,-0.0537827,-0.00991961,nan,-0.132152,0,-0.0149,-0.261574,nan,0.00971739,0.04,-0.008,0.75625
676,60.6378,1000,0.0642244,0.208333,0,0.14294,1.16118,0.259123,-0.0102503,4.29467,8.88889e-05,0.0130207,0.34608,17215.8,0.472247,0.241518,-0.2,0.05,64.9809,8.30669e+06,0.448543,0.0411507,0.838655,0.0132315,-0.649519,1,0.194,nan,nan,nan,nan,-0.032546,-0.147738,-0.025801,nan,-0.406532,0,-0.045985,-0.687841,nan,0.0148706,0.1284,-0.016,2.365
677,62.5185,899.4,0.0655311,0.0833333,0.125,0.146726,1.22305,0.238616,-0.0112473,4.28944,8.88889e-05,0.0124153,0.345942,17274.5,0.467198,0.24414,-0.2,0.05,65.6936,8.31898e+06,0.46352,0.0381643,0.728605,0.0133825,-0.588982,0.8994,0.2121,nan,nan,nan,nan,-0.0386653,-0.169838,-0.029049,nan,-0.368049,0,-0.0421947,-0.673666,nan,0.0150985,0.1208,-0.0172,2.5625
678,58.74,933,0.0648574,0.125,0.0833333,0.145526,1.19608,0.280908,-0.0107656,4.2859,8.88889e-05,0.0101838,0.345888,17846,0.447357,0.241201,-0.2,0.05,66.3833,8.33126e+06,0.51487,0.0285335,0.758748,0.0128926,-0.605359,0.933,0.21422,nan,nan,nan,nan,-0.0368156,-0.154333,-0.0273152,nan,-0.378189,0,-0.0487706,-0.700609,nan,0.0137259,0.1184,-0.016,2.31
679,72.2528,1000,0.0684505,0.0833333,0,0.144684,1.19401,0.225403,-0.0103742,4.28311,8.88889e-05,0.0138459,0.345742,17890.2,0.448382,0.238475,-0.2,0.05,67.0714,8.34355e+06,0.455437,0.0302549,0.82402,0.0142078,-0.641972,1,0.2394,nan,nan,nan,nan,-0.0394954,-0.170551,-0.0312023,nan,-0.405142,0,-0.0553328,-0.717045,nan,0.0120586,0.161,-0.013,2.95
680,64.4516,960,0.0658955,0.0416667,0.0416667,0.143277,1.19521,0.240687,-0.0108275,4.27872,8.88889e-05,0.013182,0.345685,17918.8,0.447692,0.23807,-0.2,0.05,67.7584,8.35584e+06,0.649873,0.0272742,0.809581,0.0125687,-0.60935,0.96,0.20225,nan,nan,nan,nan,-0.0340395,-0.131415,-0.0271796,nan,-0.388653,0,-0.053328,-0.703553,nan,0.0130534,0.125,-0.017,2.3875
681,77.315,1000,0.0665153,0.0416667,0,0.143773,1.17809,0.237466,-0.00930559,4.27832,8.88889e-05,0.0125798,0.345707,17851.3,0.446584,0.24177,-0.2,0.05,68.448,8.36813e+06,0.425692,0.0383657,0.814725,0.0148712,-0.643458,1,0.2429,nan,nan,nan,nan,-0.0400738,-0.163474,-0.033923,nan,-0.407534,0,-0.0450322,-0.749208,nan,0.0208997,0.134,-0.018,3.275
682,59.0056,988.667,0.0663685,0.0833333,0.0416667,0.145693,1.18901,0.281582,-0.0100112,4.27772,8.88889e-05,0.0134985,0.345624,17751.6,0.450491,0.241727,-0.2,0.05,69.1414,8.38042e+06,0.39224,0.0448522,0.8184,0.0134988,-0.634053,0.988667,0.210933,nan,nan,nan,nan,-0.0372619,-0.148602,-0.0266725,nan,-0.402174,0,-0.0503106,-0.730965,nan,0.0213946,0.112,-0.0133333,2.39167
683,63.1425,988.8,0.0666154,0.0833333,0.125,0.143648,1.19926,0.272159,-0.010749,4.275,8.88889e-05,0.0100623,0.345604,17973.7,0.445601,0.238064,-0.2,0.05,69.8263,8.3927e+06,0.44563,0.039887,0.814059,0.0130902,-0.63123,0.9888,0.21496,nan,nan,nan,nan,-0.0387282,-0.154821,-0.0293533,nan,-0.400842,0,-0.049767,-0.740517,nan,0.0171563,0.124,-0.0152,2.56
684,65.7775,1000,0.0636448,15.2083,0,0.15376,1.09586,0.195794,-0.010755,4.27456,8.88889e-05,0.0176129,0.345556,12905.1,0.59436,0.357822,-0.2,0.05,70.7798,8.40499e+06,0.438171,0.0375279,0.829228,0.0141375,-0.643773,1,0.224855,nan,nan,nan,nan,-0.0381682,-0.164427,-0.0304559,nan,-0.406113,-0.000608219,-0.0497152,-0.723165,nan,0.0154377,0.133501,-0.0180712,2.67051
685,57.5499,1000,0.0644665,0.0833333,0,0.151361,1.19551,0.244603,-0.010243,4.27249,8.88889e-05,0.0114248,0.345512,14307.9,0.532293,0.326532,-0.2,0.05,71.6401,8.41728e+06,0.436927,0.0458244,0.839175,0.0112292,-0.636429,1,0.1672,nan,nan,nan,nan,-0.0296988,-0.128549,-0.024019,nan,-0.405625,0,-0.0519609,-0.710393,nan,0.011566,0.106,-0.01,2.25625
686,36.6472,564.667,0.0636138,0.125,0.125,0.14997,1.17951,0.260029,-0.0113949,4.27094,8.88889e-05,0.0130824,0.345466,14509,0.522589,0.324335,-0.2,0.05,72.4882,8.42957e+06,0.219359,0.013801,0.462936,0.00792882,-0.358934,0.564667,0.1197,nan,nan,nan,nan,-0.0219694,-0.0929375,-0.016292,nan,-0.229244,-0.000666667,-0.0310113,-0.424362,nan,0.0118005,0.078,-0.01,1.53958
687,59.1833,969.2,0.0634354,0.166667,0.0416667,0.147641,1.22465,0.227172,-0.00911449,4.26998,8.88889e-05,0.0141634,0.345471,14805.3,0.509642,0.320329,-0.2,0.05,73.3197,8.44186e+06,0.466555,0.0329295,0.79935,0.0121099,-0.620938,0.9692,0.20184,nan,nan,nan,nan,-0.0350233,-0.146026,-0.0275319,nan,-0.393803,-0.0006,-0.0479858,-0.708342,nan,0.0154309,0.118,-0.016,2.34
688,51.3613,820.6,0.0655361,0.166667,0.0416667,0.148921,1.19327,0.247327,-0.0100854,4.26894,8.88889e-05,0.00757376,0.345379,14595.6,0.518768,0.323128,-0.2,0.05,74.163,8.45414e+06,0.293732,0.0305233,0.675877,0.0107368,-0.527913,0.8206,0.17768,nan,nan,nan,nan,-0.0301777,-0.132081,-0.0233151,nan,-0.333135,-0.0004,-0.0396072,-0.593524,nan,0.0120697,0.098,-0.016,2.145
689,55.2616,850.778,0.0668118,0.291667,0.0833333,0.146736,1.19571,0.267271,-0.0106068,4.26497,8.88889e-05,0.00831664,0.345279,14276.4,0.521606,0.339113,-0.2,0.05,75.0249,8.46643e+06,0.394089,0.0392189,0.701745,0.0125208,-0.54698,0.850778,0.187589,nan,nan,nan,nan,-0.0327385,-0.146148,-0.0256258,nan,-0.34581,-0.000333333,-0.0428336,-0.622548,nan,0.0136558,0.109111,-0.0173333,2.23472
690,51.322,784.25,0.0663416,0.125,0.0416667,0.147014,1.22565,0.261952,-0.0104559,4.26359,8.88889e-05,0.0149653,0.34532,14719.7,0.518899,0.315899,-0.2,0.05,75.8608,8.47872e+06,0.212509,0.0258581,0.645656,0.0107991,-0.507233,0.78425,0.188825,nan,nan,nan,nan,-0.0325617,-0.140526,-0.0248323,nan,-0.317957,0,-0.0399769,-0.558303,nan,0.0114701,0.1075,-0.015,2.21563
691,40.7414,582,0.0637474,0.0833333,0.0833333,0.150208,1.21835,0.258357,-0.00955738,4.26511,8.88889e-05,0.00887793,0.345321,16344.4,0.480098,0.271717,-0.2,0.05,76.6139,8.49101e+06,0.28701,0.0216329,0.488001,0.00910257,-0.367363,0.582,0.1374,nan,nan,nan,nan,-0.023858,-0.0998697,-0.0186849,nan,-0.234927,0,-0.0289348,-0.408826,nan,0.00938757,0.0945,-0.0095,1.6
692,56.4227,854.364,0.065605,0.375,0.0833333,0.146583,1.21319,0.222159,-0.0104181,4.2634,8.88889e-05,0.0114495,0.345234,17824.8,0.452652,0.236723,-0.2,0.05,77.3047,8.5033e+06,0.348187,0.0301795,0.70641,0.011868,-0.550628,0.854364,0.1971,nan,nan,nan,nan,-0.0339879,-0.142998,-0.0262467,nan,-0.347835,-0.000181818,-0.0420128,-0.634888,nan,0.0135308,0.118364,-0.0141818,2.33409
693,62.6697,1000,0.0694013,0.166667,0,0.143708,1.20818,0.21775,-0.00983503,4.25888,8.88889e-05,0.0107459,0.345056,17948.6,0.451849,0.232773,-0.2,0.05,77.9906,8.51558e+06,0.508865,0.0303209,0.821762,0.0118086,-0.641281,1,0.21245,nan,nan,nan,nan,-0.0340338,-0.143845,-0.0283386,nan,-0.406253,-0.00025,-0.0516068,-0.753229,nan,0.0159897,0.1125,-0.012,2.49062
694,60.9393,812.25,0.0661982,0.125,0.0416667,0.144535,1.22408,0.24067,-0.0107025,4.25417,8.88889e-05,0.0124639,0.345028,17892.8,0.452387,0.234371,-0.2,0.05,78.6786,8.52787e+06,0.418434,0.0205162,0.68313,0.0121435,-0.525743,0.81225,0.1816,nan,nan,nan,nan,-0.0334519,-0.153415,-0.0265202,nan,-0.331651,0,-0.0405193,-0.57936,nan,0.0129241,0.1125,-0.019,2.50312
695,68.0776,1000,0.0656186,0.166667,0,0.147532,1.20455,0.246484,-0.0101832,4.25525,8.88889e-05,0.00854716,0.345076,18018.1,0.44555,0.236431,-0.2,0.05,79.362,8.54016e+06,0.326327,0.0399456,0.840726,0.0132578,-0.642416,1,0.23925,nan,nan,nan,nan,-0.0397221,-0.162735,-0.0306926,nan,-0.407131,0,-0.0497913,-0.718464,nan,0.0126978,0.133,-0.016,2.86562
696,57.7873,827.8,0.064167,0.125,0.0833333,0.146434,1.20083,0.280642,-0.00976682,4.25672,8.88889e-05,0.014251,0.345136,14200.9,0.522031,0.343268,-0.2,0.05,80.2286,8.55245e+06,0.383564,0.0307898,0.674781,0.0116025,-0.539009,0.8278,0.19536,nan,nan,nan,nan,-0.0346607,-0.154546,-0.0270958,nan,-0.337706,0,-0.0399428,-0.607785,nan,0.0158119,0.1112,-0.0108,2.39
697,42.4166,654.25,0.0674437,0.0833333,0.0833333,0.145166,1.21769,0.250987,-0.0110005,4.25877,8.88889e-05,0.014039,0.345184,14372.2,0.537452,0.317533,-0.2,0.05,81.0847,8.56474e+06,0.210914,0.0213467,0.53272,0.00873788,-0.412242,0.65425,0.1559,nan,nan,nan,nan,-0.0274532,-0.115371,-0.0202465,nan,-0.265462,-0.00075,-0.035604,-0.474902,nan,0.0128678,0.0835,-0.0105,1.80313
698,63.0701,1000,0.0672179,0.25,0,0.142174,1.20105,0.229942,-0.010907,4.25982,8.88889e-05,0.0133152,0.345205,13840.5,0.529675,0.358152,-0.2,0.05,81.9741,8.57702e+06,0.431365,0.0355838,0.823198,0.0128888,-0.645085,1,0.230167,nan,nan,nan,nan,-0.0382163,-0.166204,-0.0302704,nan,-0.405292,0,-0.0521825,-0.726547,nan,0.0150145,0.135333,-0.0183333,2.55208
699,57.5772,843.25,0.0671925,0.125,0.0416667,0.14162,1.196,0.255146,-0.0109282,4.26082,8.88889e-05,0.0118716,0.34526,14435.6,0.523438,0.327788,-0.2,0.05,82.8267,8.58931e+06,0.484818,0.0309213,0.699129,0.0123536,-0.545347,0.84325,0.202525,nan,nan,nan,nan,-0.0339508,-0.143861,-0.0267758,nan,-0.343576,0,-0.0416691,-0.617964,nan,0.0152573,0.1165,-0.0165,2.24375
700,52.6165,793,0.0678814,0.0833333,0.0416667,0.145434,1.20079,0.271253,-0.0108605,4.26207,8.88889e-05,0.017228,0.345249,13965.6,0.53791,0.341969,-0.2,0.05,83.7081,8.6016e+06,0.443374,0.0296454,0.663451,0.0111931,-0.513863,0.793,0.190067,nan,nan,nan,nan,-0.032151,-0.127672,-0.0252066,nan,-0.323474,0,-0.0423352,-0.570621,nan,0.0102524,0.108,-0.012,2.02917
701,49.8947,881,0.0642013,0.166667,0.0416667,0.145188,1.21124,0.228799,-0.01098,4.26111,8.88889e-05,0.00914827,0.345208,13945.7,0.51724,0.363889,-0.2,0.05,86.4081,8.61389e+06,0.357597,0.0299686,0.730104,0.009358,-0.575863,0.881,0.17136,nan,nan,nan,nan,-0.0295568,-0.12243,-0.0223231,nan,-0.360325,-0.0004,-0.0447159,-0.640057,nan,0.0130172,0.0908,-0.0128,2.02
702,55.5408,919.571,0.0664478,0.25,0.0416667,0.145223,1.22715,0.265238,-0.0092179,4.25844,8.88889e-05,0.0114647,0.345083,13590.8,0.521286,0.382856,-0.2,0.05,87.3143,8.62618e+06,0.363513,0.0375233,0.75092,0.0108237,-0.596578,0.919571,0.2005,nan,nan,nan,nan,-0.0338179,-0.146264,-0.0273974,nan,-0.375981,0,-0.0473219,-0.684991,nan,0.0173942,0.116571,-0.0131429,2.28571
703,31.5332,554.25,0.0677554,0.0416667,0.125,0.144304,1.23196,0.301643,-0.010512,4.25404,8.88889e-05,0.0136798,0.344986,13604.9,0.559573,0.343628,-0.2,0.05,88.2191,8.63846e+06,0.288096,0.027801,0.453978,0.00504372,-0.361288,0.55425,0.0807,nan,nan,nan,nan,-0.0155253,-0.0667057,-0.0127442,nan,-0.226921,0,-0.0273247,-0.39433,nan,0.0150068,0.0485,-0.0075,1.21562
704,56.779,794,0.0650325,0.125,0.0833333,0.148015,1.21034,0.27481,-0.0100876,4.25262,8.88889e-05,0.0123952,0.345026,13422.9,0.547248,0.368202,-0.2,0.05,89.136,8.65075e+06,0.369176,0.0299157,0.663486,0.0113843,-0.517904,0.794,0.18406,nan,nan,nan,nan,-0.0314363,-0.14087,-0.025966,nan,-0.321038,-0.0008,-0.0411632,-0.56334,nan,0.0124439,0.108,-0.016,2.325
705,58.9331,899.8,0.0702777,0.166667,0.0416667,0.145124,1.20254,0.282712,-0.0111023,4.25354,8.88889e-05,0.0113888,0.344991,15433.6,0.520773,0.275412,-0.2,0.05,89.9333,8.66304e+06,0.397153,0.0382492,0.748266,0.0117904,-0.588935,0.8998,0.19792,nan,nan,nan,nan,-0.0348685,-0.1551,-0.0276432,nan,-0.367566,0,-0.0480471,-0.66398,nan,0.0138169,0.1172,-0.0164,2.425
706,76.1325,1000,0.0676096,0.0416667,0,0.146115,1.1918,0.252235,-0.0101809,4.25202,8.88889e-05,0.0170426,0.34497,13893.8,0.513056,0.371368,-0.2,0.05,90.8191,8.67533e+06,0.444572,0.0318966,0.847029,0.0151344,-0.644434,1,0.2293,nan,nan,nan,nan,-0.0401804,-0.194755,-0.0334113,nan,-0.407528,0,-0.0490055,-0.730456,nan,0.0144608,0.142,-0.018,3.2
707,55.5065,848.667,0.0699545,0.0833333,0.0416667,0.14705,1.18427,0.248627,-0.0113776,4.25128,8.88889e-05,0.0150097,0.344944,14203.6,0.538163,0.326969,-0.2,0.05,91.6856,8.68762e+06,0.47373,0.0291065,0.67412,0.0104929,-0.555342,0.848667,0.208,nan,nan,nan,nan,-0.0360168,-0.164409,-0.0262548,nan,-0.347761,-0.00566667,-0.0459147,-0.617168,nan,0.0179076,0.11,-0.0106667,2.2125
708,48.8791,790.25,0.0676746,0.0833333,0.0833333,0.145794,1.21561,0.273416,-0.0115667,4.24929,8.88889e-05,0.0136869,0.344847,14697.3,0.510181,0.32589,-0.2,0.05,92.523,8.6999e+06,0.284504,0.0244205,0.645346,0.0105579,-0.517373,0.79025,0.18155,nan,nan,nan,nan,-0.0319868,-0.141042,-0.0241002,nan,-0.321882,0,-0.044841,-0.601904,nan,0.0154554,0.101,-0.0135,2.0875
709,52.9417,830.333,0.0663825,0.125,0.125,0.140871,1.18324,0.287024,-0.0103738,4.2472,8.88889e-05,0.00972639,0.344871,14624.8,0.528265,0.311951,-0.2,0.05,93.3649,8.71219e+06,0.339982,0.0298058,0.683984,0.0101397,-0.545387,0.830333,0.175783,nan,nan,nan,nan,-0.0320375,-0.138621,-0.0249069,nan,-0.340358,-0.000166667,-0.0447663,-0.60994,nan,0.0134903,0.095,-0.014,2.21875
710,76.8543,1000,0.06817,0.0833333,0,0.142526,1.18979,0.246702,-0.0105481,4.2476,8.88889e-05,0.012319,0.344814,13542.8,0.521549,0.385799,-0.2,0.05,94.2736,8.72448e+06,0.318205,0.0342453,0.812382,0.0139843,-0.64586,1,0.25145,nan,nan,nan,nan,-0.0405585,-0.192949,-0.0302852,nan,-0.410038,0,-0.0458631,-0.741131,nan,0.0198843,0.133,-0.015,3.38125
711,54.0866,912.5,0.0702006,0.125,0.0416667,0.144256,1.19348,0.261274,-0.0101989,4.24572,8.88889e-05,0.0125993,0.344826,13580.1,0.564487,0.340364,-0.2,0.05,95.1797,8.73677e+06,0.37516,0.0332705,0.752369,0.0104578,-0.585585,0.9125,0.183025,nan,nan,nan,nan,-0.0314761,-0.143549,-0.0240486,nan,-0.37012,0,-0.0489625,-0.658888,nan,0.015676,0.1005,-0.016,2.2
