iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum
377,60.3973,1000,0.0600924,0.0833333,0,0.250153,1.89208,0.0351264,-0.00866152,1.2159,5.85277e-05,0.00780146,0.270582,7868.29,0.734156,0.827555,-0.1,0.02,427.903,4.63258e+06,0.209898,0.0765628,0.837655,0.00206211,-0.204676,nan,3.186,nan,nan,nan,nan,-0.0397624,-0.0728942,-0.013908,0.008,-0.361263,0,-0.0861498,-0.52166,nan
378,50.2686,808,0.0587419,0.125,0.0416667,0.252829,1.89186,0.0482745,-0.00800973,1.21377,5.85277e-05,0.00650416,0.27054,8146.77,0.745629,0.762698,-0.1,0.02,429.413,4.64486e+06,0.200415,0.0583397,0.676688,0.0018003,-0.161728,nan,2.60738,nan,nan,nan,nan,-0.0320341,-0.0648647,-0.0119713,0.0085,-0.289171,0,-0.0686417,-0.411278,nan
379,46.5696,835.25,0.0597854,0.0833333,0.0833333,0.252039,1.87835,0.072558,-0.00601976,1.21105,5.85277e-05,0.0124543,0.270503,7749.23,0.785491,0.800215,-0.1,0.02,431,4.65715e+06,0.168745,0.0558585,0.689611,0.00160939,-0.169732,nan,2.481,nan,nan,nan,nan,-0.0309796,-0.0553431,-0.0115039,0.00625,-0.301057,0,-0.0702948,-0.435685,nan
380,52.643,872.2,0.0599441,0.125,0.0833333,0.254032,1.88801,0.0525432,-0.00676935,1.20911,5.85277e-05,0.00938224,0.270462,7762.2,0.81362,0.769436,-0.1,0.02,432.585,4.66944e+06,0.188839,0.0613079,0.723088,0.00163954,-0.175401,nan,2.7825,nan,nan,nan,nan,-0.0337502,-0.061731,-0.0119965,0.0071,-0.312489,-0.0004,-0.07704,-0.459515,nan
381,57.0287,951.875,0.0591272,0.291667,0.0416667,0.252681,1.88972,0.0335095,-0.00687169,1.2062,5.85277e-05,0.00862734,0.2704,7902.33,0.755653,0.799331,-0.1,0.02,434.145,4.68173e+06,0.196834,0.0674254,0.797516,0.00177125,-0.192363,nan,3.02213,nan,nan,nan,nan,-0.0369719,-0.0690408,-0.0137931,0.0078125,-0.342364,-0.000625,-0.0829109,-0.503979,nan
382,53.1234,953.6,0.0592218,0.166667,0.0416667,0.253172,1.91007,0.0391635,-0.00727608,1.2034,5.85277e-05,0.0113067,0.270358,8021.82,0.835353,0.696468,-0.1,0.02,435.678,4.69402e+06,0.205743,0.0680243,0.797749,0.00174767,-0.192259,nan,2.7903,nan,nan,nan,nan,-0.0352808,-0.0627887,-0.0119297,0.0063,-0.342,-0.001,-0.08302,-0.485417,nan
383,60.7825,1000,0.059211,0.0833333,0,0.251665,1.89895,0.0435909,-0.00578262,1.20059,5.85277e-05,0.00559009,0.270289,8028.37,0.890944,0.639628,-0.1,0.02,437.211,4.7063e+06,0.179805,0.0750992,0.848817,0.00211484,-0.198956,nan,3.19725,nan,nan,nan,nan,-0.0375783,-0.0685474,-0.013152,0.008,-0.355306,0,-0.0968579,-0.501563,nan
384,56.8505,1000,0.0596016,0.166667,0,0.252499,1.89197,0.0311149,-0.00766078,1.19632,5.85277e-05,0.0102081,0.270201,7764.9,0.869903,0.712604,-0.1,0.02,438.796,4.71859e+06,0.230775,0.0663321,0.836365,0.00192053,-0.202378,nan,3,nan,nan,nan,nan,-0.0365489,-0.0709569,-0.0133257,0.006625,-0.357203,0,-0.098276,-0.520805,nan
385,58.5966,979.5,0.0593934,0.291667,0.0416667,0.249438,1.91887,0.0371008,-0.00691588,1.19289,5.85277e-05,0.0102392,0.270144,7571.4,1.00539,0.617563,-0.1,0.02,440.437,4.73088e+06,0.201003,0.0674921,0.81195,0.00178954,-0.195527,nan,3.09806,nan,nan,nan,nan,-0.0381377,-0.0675338,-0.0134443,0.0079375,-0.35144,-0.0005,-0.0835543,-0.508266,nan
386,51.6073,874.333,0.0589482,0.208333,0.0416667,0.254388,1.90597,0.048094,-0.00726731,1.19066,5.85277e-05,0.00668516,0.270104,7799.16,1.06527,0.510281,-0.1,0.02,442.014,4.74317e+06,0.180234,0.0613215,0.738982,0.00184272,-0.176563,nan,2.732,nan,nan,nan,nan,-0.0336936,-0.0636335,-0.0126711,0.00758333,-0.312008,-0.000166667,-0.0759189,-0.466944,nan
387,56.0656,1000,0.0598713,0.125,0,0.252679,1.90619,0.0247455,-0.00737466,1.1876,5.85277e-05,0.0133922,0.27001,7695.63,1.02697,0.569776,-0.1,0.02,443.613,4.75546e+06,0.195753,0.0651571,0.840584,0.00213258,-0.202721,nan,2.968,nan,nan,nan,nan,-0.0370406,-0.0601689,-0.0142327,0.00916667,-0.359059,0,-0.0889445,-0.515348,nan
388,59.8359,1000,0.0604827,0.0833333,0,0.25225,1.91006,0.024078,-0.00746562,1.18247,5.85277e-05,0.00977896,0.269884,7387.64,1.05715,0.606169,-0.1,0.02,445.278,4.76774e+06,0.222813,0.0712142,0.82836,0.00203906,-0.200807,nan,3.1695,nan,nan,nan,nan,-0.0399049,-0.0824787,-0.0142669,0.00925,-0.358733,0,-0.0888643,-0.526329,nan
389,54.528,990.25,0.0601984,0.291667,0.0416667,0.250885,1.89585,0.0345831,-0.00696758,1.17645,5.85277e-05,0.0106604,0.26977,7390.72,1.06306,0.599568,-0.1,0.02,446.954,4.78003e+06,0.221936,0.0711859,0.827223,0.0016943,-0.198584,nan,2.8605,nan,nan,nan,nan,-0.0350205,-0.0656433,-0.0127158,0.0076875,-0.354001,-0.00025,-0.0860157,-0.511598,nan
390,53.1728,889.857,0.0602431,0.25,0.0416667,0.252967,1.91728,0.0310764,-0.00694739,1.17088,5.85277e-05,0.00774729,0.269631,7870.18,0.924258,0.637078,-0.1,0.02,448.517,4.79232e+06,0.189394,0.0596532,0.744515,0.0017736,-0.179533,nan,2.80736,nan,nan,nan,nan,-0.0344244,-0.0598167,-0.0123072,0.00835714,-0.31856,0,-0.0791996,-0.468568,nan
391,62.1423,1000,0.0598945,0.208333,0,0.253472,1.94126,0.0278805,-0.0068353,1.16461,5.85277e-05,0.00999045,0.269518,7616.31,0.938277,0.675103,-0.1,0.02,450.132,4.80461e+06,0.251675,0.0752915,0.836758,0.00204615,-0.198579,nan,3.2166,nan,nan,nan,nan,-0.0384703,-0.0762975,-0.0142926,0.01,-0.356309,0,-0.0875413,-0.513767,nan
392,59.1458,998.949,0.0561244,12.1667,0.0416667,0.285492,1.92768,0.0309733,-0.00787993,1.16064,5.85277e-05,0.011198,0.269471,7918.62,0.987674,0.564112,-0.1,0.02,451.685,4.8169e+06,0.21646,0.0722704,0.841024,0.00186975,-0.200404,nan,3.0952,nan,nan,nan,nan,-0.0378691,-0.0699817,-0.0137952,0.00860922,-0.356707,-0.000153584,-0.0894453,-0.509788,nan
393,59.5962,1000,0.0619206,0.666667,0,0.260028,1.91257,0.0379326,-0.00669136,1.15789,5.85277e-05,0.00895387,0.269402,7443.67,0.917465,0.733333,-0.1,0.02,453.338,4.82918e+06,0.228262,0.0738372,0.843784,0.0018242,-0.200527,nan,3.10275,nan,nan,nan,nan,-0.0379222,-0.0711489,-0.0137465,0.0093125,-0.356946,-0.000375,-0.0906029,-0.508689,nan
394,53.6953,893.556,0.0602718,0.333333,0.0416667,0.250963,1.91253,0.0346357,-0.00718422,1.1537,5.85277e-05,0.00932832,0.269314,5988.82,1.1284,0.923429,-0.1,0.02,455.392,4.84147e+06,0.188819,0.0658335,0.747468,0.00163053,-0.177987,nan,2.81783,nan,nan,nan,nan,-0.0352405,-0.0621395,-0.0129867,0.00916667,-0.318508,0,-0.0762856,-0.462838,nan
395,52.4304,866.286,0.0595104,0.25,0.0416667,0.256419,1.8921,0.0288401,-0.00671186,1.14928,5.85277e-05,0.0105002,0.269229,6674.91,1.03418,0.806748,-0.1,0.02,457.235,4.85376e+06,0.187048,0.0623145,0.734307,0.00178744,-0.174991,nan,2.7405,nan,nan,nan,nan,-0.0340907,-0.0607064,-0.0119182,0.00692857,-0.309401,0,-0.0778714,-0.442388,nan
396,61.7652,1000,0.0585033,0.166667,0,0.253141,1.88355,0.0276519,-0.00771762,1.14467,5.85277e-05,0.0099244,0.26912,6828.71,0.986283,0.813179,-0.1,0.02,459.036,4.86605e+06,0.209363,0.0745242,0.851781,0.00186614,-0.197802,nan,3.20288,nan,nan,nan,nan,-0.0400657,-0.0686705,-0.0139243,0.007875,-0.353946,0,-0.089283,-0.496332,nan
397,60.8775,1000,0.0598923,0.208333,0,0.251739,1.90504,0.0334613,-0.00678064,1.13957,5.85277e-05,0.0108865,0.269032,6454.24,1.28301,0.620861,-0.1,0.02,460.942,4.87834e+06,0.208888,0.0744774,0.849291,0.00169218,-0.197219,nan,3.1746,nan,nan,nan,nan,-0.0376696,-0.0652712,-0.0131361,0.0083,-0.354569,0,-0.0964731,-0.509038,nan
398,47.8925,827.8,0.0585057,0.166667,0.0416667,0.256937,1.8994,0.0289887,-0.00685017,1.13606,5.85277e-05,0.013767,0.268983,5715.09,1.35058,0.799515,-0.1,0.02,463.095,4.89062e+06,0.201595,0.0627125,0.69696,0.00154963,-0.16673,nan,2.4777,nan,nan,nan,nan,-0.0307879,-0.0522587,-0.0107079,0.0071,-0.295871,-0.0012,-0.0727829,-0.422657,nan
399,43.614,721.667,0.0595852,0.0833333,0.0416667,0.253007,1.94541,0.0510074,-0.00691638,1.13367,5.85277e-05,0.00838881,0.268946,6654.85,1.2137,0.632778,-0.1,0.02,464.944,4.90291e+06,0.150653,0.0585904,0.597661,0.0013761,-0.144565,nan,2.3045,nan,nan,nan,nan,-0.0290393,-0.0536624,-0.010281,0.00466667,-0.256989,0,-0.0667219,-0.375489,nan
400,41.7918,700.875,0.0602401,0.208333,0.125,0.253398,1.88603,0.0512109,-0.00716023,1.13123,5.85277e-05,0.00514372,0.268888,6859.62,1.19566,0.595693,-0.1,0.02,466.737,4.9152e+06,0.134918,0.0520748,0.586124,0.00132791,-0.140097,nan,2.20406,nan,nan,nan,nan,-0.0279813,-0.0458757,-0.00966363,0.006125,-0.250211,-0.00025,-0.0635811,-0.357381,nan
401,58.4099,949.462,0.0605915,0.458333,0.0833333,0.251446,1.91114,0.0395393,-0.00641617,1.12836,5.85277e-05,0.00996651,0.268857,7595.19,0.940429,0.677437,-0.1,0.02,471.179,4.92749e+06,0.214307,0.0739879,0.80323,0.00163009,-0.189731,nan,3.03208,nan,nan,nan,nan,-0.0360883,-0.0621796,-0.0133635,0.00746154,-0.337614,-0.000230769,-0.088503,-0.484488,nan
402,60.1674,1000,0.0599211,0.166667,0,0.25262,1.88987,0.0494379,-0.00702434,1.12597,5.85277e-05,0.00916178,0.268784,8001.04,0.928489,0.607312,-0.1,0.02,472.716,4.93978e+06,0.209238,0.0726206,0.848933,0.00204729,-0.198554,nan,3.11888,nan,nan,nan,nan,-0.0395221,-0.0680846,-0.0133543,0.00825,-0.353411,0,-0.0935137,-0.485155,nan
403,52.627,855.7,0.0590917,0.333333,0.0833333,0.25244,1.92956,0.0329625,-0.00715377,1.12228,5.85277e-05,0.0088872,0.268724,7790.43,0.891634,0.685685,-0.1,0.02,474.295,4.95206e+06,0.188266,0.0551088,0.720976,0.00160424,-0.170811,nan,2.76915,nan,nan,nan,nan,-0.0337555,-0.0626034,-0.0121603,0.00855,-0.305232,-0.0001,-0.0791916,-0.448453,nan
404,59.2961,1000,0.060484,0.25,0,0.253508,1.90158,0.0283091,-0.0074073,1.11959,5.85277e-05,0.0114798,0.268675,7449,0.972058,0.67756,-0.1,0.02,475.946,4.96435e+06,0.231656,0.0707844,0.84281,0.00173582,-0.199835,nan,3.099,nan,nan,nan,nan,-0.0381059,-0.0698175,-0.0138153,0.00933333,-0.355347,0,-0.0965484,-0.517044,nan
405,49.9549,862.8,0.0602122,0.166667,0.0416667,0.250283,1.90036,0.0365408,-0.0063139,1.11708,8.77915e-05,0.00365681,0.268631,7527.69,0.940131,0.692242,-0.1,0.02,477.58,4.97664e+06,0.193548,0.0607254,0.727464,0.00163962,-0.170868,nan,2.6139,nan,nan,nan,nan,-0.0320724,-0.0555324,-0.0121828,0.0082,-0.305963,0,-0.0837015,-0.447411,nan
406,55.3242,1000,0.0610586,0.125,0,0.249995,1.93088,0.0255231,-0.00746229,1.11361,8.77915e-05,0.0115873,0.268554,7231.9,1.03873,0.660408,-0.1,0.02,479.282,4.98893e+06,0.221836,0.0705521,0.846032,0.00140012,-0.200377,nan,2.9055,nan,nan,nan,nan,-0.0358125,-0.0674248,-0.0130255,0.00566667,-0.356462,0,-0.0877771,-0.523897,nan
407,55.4108,894.167,0.0607147,0.208333,0.0416667,0.250908,1.91174,0.0281489,-0.00834394,1.11029,8.77915e-05,0.0104762,0.26853,7670.71,0.956122,0.645816,-0.1,0.02,480.885,5.00122e+06,0.20852,0.0678868,0.758485,0.00180879,-0.176428,nan,2.861,nan,nan,nan,nan,-0.0353137,-0.0592009,-0.0123102,0.0075,-0.31834,-0.000166667,-0.0831062,-0.449796,nan
408,60.6744,1000,0.0607111,0.208333,0,0.251045,1.92888,0.0264527,-0.00744773,1.10844,8.77915e-05,0.00815659,0.268472,8193.08,0.847899,0.651904,-0.1,0.02,482.387,5.0135e+06,0.216348,0.0741839,0.843817,0.00194316,-0.196424,nan,3.1563,nan,nan,nan,nan,-0.0387416,-0.0711942,-0.0140314,0.0079,-0.355336,-0.0004,-0.0937774,-0.496867,nan
409,61.9166,1000,0.0609102,0.166667,0,0.25285,1.93891,0.0259652,-0.00798162,1.10453,8.77915e-05,0.0104727,0.268368,7882.39,0.925229,0.633689,-0.1,0.02,483.947,5.02579e+06,0.220665,0.0756318,0.846384,0.00179236,-0.196244,nan,3.20925,nan,nan,nan,nan,-0.0400274,-0.076547,-0.0139841,0.0095,-0.353513,0,-0.0901685,-0.49691,nan
410,61.5084,1000,0.059589,0.0833333,0,0.25431,1.94414,0.0263103,-0.0072628,1.09888,8.77915e-05,0.00879503,0.268235,7749.13,0.968269,0.617458,-0.1,0.02,485.535,5.03808e+06,0.276367,0.06805,0.852682,0.00176719,-0.203389,nan,3.15075,nan,nan,nan,nan,-0.038081,-0.06614,-0.0145953,0.00825,-0.356205,-0.0005,-0.0982766,-0.50526,nan
411,57.7985,1000,0.0611838,0.291667,0,0.250594,1.90095,0.0261512,-0.0074938,1.09286,8.77915e-05,0.00950861,0.268105,8599.26,0.695802,0.733158,-0.1,0.02,486.966,5.05037e+06,0.238446,0.071018,0.851347,0.00178976,-0.196438,nan,2.97921,nan,nan,nan,nan,-0.0357626,-0.0613606,-0.0134191,0.00735714,-0.354952,0,-0.0968281,-0.500488,nan
412,58.6607,957.375,0.0615502,0.291667,0.0416667,0.25483,1.91532,0.0424973,-0.0081391,1.08782,8.77915e-05,0.0132625,0.268056,7298.89,0.77062,0.912923,-0.1,0.02,488.652,5.06266e+06,0.217852,0.0703728,0.816105,0.00172354,-0.189834,nan,3.04988,nan,nan,nan,nan,-0.0376334,-0.0694126,-0.0131924,0.0068125,-0.339471,-0.000375,-0.0913945,-0.488395,nan
413,59.2429,1000,0.060646,0.25,0,0.25009,1.91194,0.0546249,-0.00774761,1.08539,8.77915e-05,0.0169171,0.268012,8198.02,0.814998,0.683901,-0.1,0.02,490.153,5.07494e+06,0.216625,0.0701458,0.853914,0.00163739,-0.196828,nan,3.08025,nan,nan,nan,nan,-0.0370925,-0.0644368,-0.0141427,0.00925,-0.354246,0,-0.0933172,-0.509614,nan
414,54.8908,930.571,0.0612159,0.25,0.0416667,0.251907,1.92081,0.0423681,-0.00767764,1.08193,8.77915e-05,0.00909258,0.267928,7327.75,0.740866,0.936047,-0.1,0.02,491.832,5.08723e+06,0.211482,0.0677418,0.792967,0.00182892,-0.184554,nan,2.83607,nan,nan,nan,nan,-0.0347301,-0.0629777,-0.0119369,0.00664286,-0.32944,0,-0.0898578,-0.458699,nan
415,48.1253,884.25,0.061109,0.125,0.0416667,0.250468,1.92834,0.0258382,-0.00654199,1.07722,8.77915e-05,0.0178066,0.267854,7918.51,0.750448,0.801359,-0.1,0.02,493.385,5.09952e+06,0.199047,0.0621938,0.744291,0.00153911,-0.173118,nan,2.5215,nan,nan,nan,nan,-0.03055,-0.0588724,-0.0113241,0.00725,-0.313917,0,-0.0844552,-0.457318,nan
416,57.2966,939.429,0.0613126,0.25,0.0416667,0.251219,1.95429,0.0422118,-0.00795587,1.07429,8.77915e-05,0.0121377,0.267816,7291.53,0.79596,0.889283,-0.1,0.02,495.073,5.11181e+06,0.207804,0.0730802,0.799338,0.00191775,-0.184832,nan,2.97964,nan,nan,nan,nan,-0.0364065,-0.0668231,-0.0133649,0.00771429,-0.332132,-0.000571429,-0.0927327,-0.477805,nan
417,56.3535,943.857,0.0616688,0.25,0.0416667,0.251208,1.92976,0.0382043,-0.00797685,1.07136,8.77915e-05,0.00969574,0.267753,6716.96,0.911047,0.918351,-0.1,0.02,496.906,5.1241e+06,0.197557,0.0672542,0.787558,0.00178899,-0.186808,nan,2.9895,nan,nan,nan,nan,-0.038445,-0.0723764,-0.0133495,0.00864286,-0.336313,-0.000428571,-0.0879016,-0.499003,nan
418,52.0294,845.75,0.0617936,0.125,0.0416667,0.251471,1.93685,0.0504242,-0.00712342,1.06757,8.77915e-05,0.0163219,0.267654,7834.39,0.75658,0.81189,-0.1,0.02,498.478,5.13638e+06,0.207866,0.0662729,0.718571,0.00167191,-0.167338,nan,2.66663,nan,nan,nan,nan,-0.0345907,-0.0645033,-0.0115844,0.010625,-0.299582,-0.0005,-0.0813077,-0.410755,nan
419,51.9036,914,0.061136,0.125,0.0416667,0.253166,1.93376,0.0402643,-0.00907439,1.062,8.77915e-05,0.014325,0.267516,8630.65,0.725274,0.698489,-0.1,0.02,499.905,5.14867e+06,0.203786,0.0711846,0.777011,0.00180454,-0.179575,nan,2.67638,nan,nan,nan,nan,-0.0335624,-0.0602828,-0.0115759,0.006875,-0.322044,-0.00025,-0.0935547,-0.441009,nan
420,46.8015,781.5,0.0616549,0.166667,0.0833333,0.25222,1.94849,0.0421536,-0.00847531,1.05571,8.77915e-05,0.0128881,0.267403,7295.69,0.81307,0.871212,-0.1,0.02,501.591,5.16096e+06,0.173748,0.0565072,0.660783,0.00151263,-0.154937,nan,2.45225,nan,nan,nan,nan,-0.0310645,-0.0534919,-0.0111492,0.00591667,-0.277347,-0.000166667,-0.0730496,-0.409439,nan
421,58.7519,951.6,0.0623605,0.166667,0.0416667,0.250986,1.89637,0.0516384,-0.00732149,1.05131,5.85277e-05,0.0246626,0.267328,8187.57,0.779739,0.721072,-0.1,0.02,503.094,5.17325e+06,0.226998,0.0661311,0.809114,0.00205805,-0.185577,nan,3.0309,nan,nan,nan,nan,-0.0377873,-0.071609,-0.0135452,0.008,-0.338339,0,-0.0894763,-0.469273,nan
422,46.3707,782.333,0.0610371,0.0833333,0.166667,0.250302,1.92764,0.0944924,-0.00664398,1.04881,5.85277e-05,0.0132551,0.267301,6772.69,0.749427,1.06492,-0.1,0.02,504.91,5.18554e+06,0.176484,0.0570392,0.664331,0.00158947,-0.155613,nan,2.40625,nan,nan,nan,nan,-0.0296262,-0.0519194,-0.0109544,0.0075,-0.278241,0,-0.073587,-0.394715,nan
423,52.5224,971.222,0.061092,0.333333,0.0416667,0.252688,1.91298,0.0434326,-0.00759026,1.0473,5.85277e-05,0.00724279,0.267282,6906.82,0.731688,1.04742,-0.1,0.02,506.692,5.19782e+06,0.21011,0.0686813,0.825726,0.00167186,-0.188778,nan,2.73133,nan,nan,nan,nan,-0.0340651,-0.0623075,-0.0123859,0.00733333,-0.344491,-0.000111111,-0.0898789,-0.486718,nan
424,59.1286,954.333,0.0607667,0.208333,0.0416667,0.253221,1.90671,0.02405,-0.00648259,1.04524,5.85277e-05,0.00870849,0.267225,7771.57,0.833662,0.747485,-0.1,0.02,508.275,5.21011e+06,0.231493,0.0674248,0.813118,0.00190739,-0.185751,nan,3.03625,nan,nan,nan,nan,-0.0374064,-0.0668136,-0.0138401,0.00925,-0.336983,-0.000166667,-0.0931462,-0.468908,nan
425,60.2486,1000,0.0606961,0.125,0,0.254175,1.90638,0.0275448,-0.00804696,1.04017,5.85277e-05,0.0104629,0.26707,7991.44,0.812879,0.724766,-0.1,0.02,509.815,5.2224e+06,0.201964,0.0712284,0.855893,0.00202707,-0.196486,nan,3.1465,nan,nan,nan,nan,-0.0407165,-0.0850212,-0.0138614,0.0095,-0.352403,0,-0.0945782,-0.491615,nan
426,62.7602,1000,0.0620501,0.208333,0,0.250045,1.9196,0.0341191,-0.0073188,1.03271,5.85277e-05,0.00840437,0.266964,7102.66,0.876665,0.853392,-0.1,0.02,511.546,5.23469e+06,0.233553,0.0740244,0.860162,0.00199526,-0.194032,nan,3.2112,nan,nan,nan,nan,-0.0400642,-0.0708761,-0.0145797,0.0081,-0.35417,-0.0002,-0.094147,-0.482956,nan
427,59.2679,964.4,0.0617133,0.166667,0.0416667,0.248429,1.93182,0.0254161,-0.00825483,1.02846,5.85277e-05,0.0106783,0.266911,7733.46,0.874427,0.714513,-0.1,0.02,513.137,5.24698e+06,0.211209,0.0732039,0.814144,0.0020364,-0.189112,nan,3.0891,nan,nan,nan,nan,-0.038213,-0.0784919,-0.0141764,0.0086,-0.340209,0,-0.0928089,-0.481887,nan
428,57.9177,970.444,0.0616265,0.291667,0.0833333,0.248688,1.88474,0.0650154,-0.00714582,1.02615,5.85277e-05,0.0119284,0.266905,6980.71,0.807918,0.952362,-0.1,0.02,514.9,5.25926e+06,0.20667,0.0691562,0.827152,0.0018331,-0.191896,nan,3.02233,nan,nan,nan,nan,-0.0374673,-0.0724393,-0.0130929,0.0085,-0.343461,0,-0.0959512,-0.48545,nan
429,62.0063,1000,0.0611203,0.125,0,0.252395,1.88904,0.025475,-0.00765639,1.02454,5.85277e-05,0.0120648,0.26685,7453.43,0.804747,0.84389,-0.1,0.02,516.551,5.27155e+06,0.226278,0.0740725,0.858635,0.00211316,-0.196632,nan,3.1995,nan,nan,nan,nan,-0.0402319,-0.075291,-0.0144345,0.009,-0.353861,0,-0.0939372,-0.494898,nan
430,61.8831,1000,0.0614337,0.125,0,0.252912,1.91821,0.0245532,-0.00712797,1.01946,5.85277e-05,0.00602732,0.266713,8071.03,0.763,0.759483,-0.1,0.02,518.075,5.28384e+06,0.259846,0.0736532,0.86046,0.00196076,-0.197047,nan,3.1625,nan,nan,nan,nan,-0.0388884,-0.0772044,-0.0146149,0.00916667,-0.353514,0,-0.0950723,-0.497089,nan
431,58.5282,1000,0.0604332,0.291667,0,0.252983,1.92159,0.0255571,-0.00649817,1.01299,5.85277e-05,0.00744643,0.266603,7026.74,1.03791,0.710841,-0.1,0.02,519.826,5.29613e+06,0.204572,0.0708205,0.854946,0.00171218,-0.195661,nan,3.066,nan,nan,nan,nan,-0.0375323,-0.0704228,-0.0139388,0.00807143,-0.35427,-0.000142857,-0.0951112,-0.512632,nan
432,60.9189,1000,0.0605982,0.166667,0,0.248179,1.9178,0.0252288,-0.00731047,1.00911,5.85277e-05,0.0135093,0.266549,7255.64,0.960025,0.733554,-0.1,0.02,521.521,5.30842e+06,0.189557,0.0685346,0.856244,0.0019445,-0.194415,nan,3.20513,nan,nan,nan,nan,-0.0401612,-0.0769795,-0.0143302,0.0075,-0.353825,0,-0.0938654,-0.509386,nan
433,62.9797,1000,0.0619524,0.25,0,0.2519,1.89401,0.0247933,-0.00566797,1.00533,5.85277e-05,0.00911057,0.266438,8284.99,0.781029,0.702135,-0.1,0.02,523.006,5.3207e+06,0.246446,0.072098,0.858444,0.00216895,-0.196836,nan,3.23025,nan,nan,nan,nan,-0.0395863,-0.0732998,-0.0141315,0.0105833,-0.35248,0,-0.0960944,-0.498575,nan
434,60.8491,1000,0.057594,11.4583,0,0.285784,1.91714,0.0521824,-0.0077334,0.999821,5.85277e-05,0.013221,0.266351,8286.74,0.873096,0.609755,-0.1,0.02,524.49,5.33299e+06,0.22282,0.0739149,0.85625,0.00192679,-0.195886,nan,3.14463,nan,nan,nan,nan,-0.0384437,-0.0708897,-0.0138399,0.00897273,-0.353193,-0.000174545,-0.0964256,-0.497211,nan
435,53.34,869.312,0.0616327,0.541667,0.125,0.252182,1.90983,0.0548574,-0.00682939,0.997156,5.85277e-05,0.00989335,0.266333,8103.13,0.816968,0.699484,-0.1,0.02,526.009,5.34528e+06,0.193366,0.0668988,0.743746,0.0016738,-0.168571,nan,2.75541,nan,nan,nan,nan,-0.0344077,-0.059873,-0.0121776,0.00775,-0.30551,-0.0008125,-0.0873543,-0.433134,nan
436,57.3611,927.231,0.0606099,0.5,0.0416667,0.250163,1.89321,0.0278829,-0.00771243,0.996207,5.85277e-05,0.010659,0.266319,7744.75,0.79081,0.795814,-0.1,0.02,527.597,5.35757e+06,0.204417,0.0700876,0.789842,0.00186991,-0.181183,nan,2.96665,nan,nan,nan,nan,-0.0362351,-0.0649806,-0.0131684,0.00984615,-0.328171,-0.000230769,-0.0888441,-0.461848,nan
437,60.0913,1000,0.0621002,0.166667,0,0.24889,1.87162,0.0271419,-0.00715886,0.994012,5.85277e-05,0.00766811,0.266266,7280.3,0.743558,0.944284,-0.1,0.02,529.288,5.36986e+06,0.214536,0.072674,0.856113,0.00206606,-0.197629,nan,3.1245,nan,nan,nan,nan,-0.0383662,-0.0736941,-0.0135736,0.009125,-0.353888,0,-0.0921747,-0.505124,nan
438,59.2963,1000,0.0619712,0.166667,0,0.252443,1.91565,0.0392367,-0.00632438,0.991739,5.85277e-05,0.0112918,0.266256,7389.84,0.78124,0.881583,-0.1,0.02,530.952,5.38214e+06,0.216961,0.0778212,0.860154,0.00177079,-0.19776,nan,3.04725,nan,nan,nan,nan,-0.0372979,-0.0704524,-0.0143371,0.00825,-0.354688,0,-0.0880226,-0.484832,nan
439,48.3909,779,0.0608724,0.125,0.0416667,0.249104,1.93845,0.0267207,-0.00685925,0.990773,5.85277e-05,0.0071915,0.266244,8558.49,0.725017,0.71075,-0.1,0.02,532.39,5.39443e+06,0.152538,0.0526669,0.665586,0.0016208,-0.151241,nan,2.52375,nan,nan,nan,nan,-0.0307071,-0.0583268,-0.0106417,0.005875,-0.273723,0,-0.0748036,-0.383051,nan
440,52.8328,860,0.0609401,0.208333,0.0416667,0.248719,1.91946,0.0502923,-0.00523538,0.989034,5.85277e-05,0.00987429,0.266203,11599.7,0.624611,0.434727,-0.1,0.02,533.451,5.40672e+06,0.197977,0.0660719,0.735056,0.00177839,-0.168028,nan,2.71675,nan,nan,nan,nan,-0.0335247,-0.0594512,-0.0116728,0.00775,-0.304342,0,-0.086201,-0.420523,nan
441,52.0898,836,0.0615451,0.208333,0.0416667,0.249821,1.89849,0.0372461,-0.00772733,0.985892,8.77915e-05,0.0043951,0.266136,12429.5,0.572284,0.41633,-0.1,0.02,534.444,5.41901e+06,0.194742,0.0599243,0.717946,0.00189225,-0.163641,nan,2.68175,nan,nan,nan,nan,-0.0324963,-0.0603919,-0.0122745,0.00791667,-0.296754,-0.0005,-0.0804443,-0.413178,nan
